,Customer ID,Recency,Frequency,Monetary,Cluster
5326,17759.0,17,5,1260.63,2
5327,17760.0,22,6,746.39,2
5328,17761.0,33,1,712.78,2
5329,17762.0,456,1,129.75,0
5330,17763.0,263,4,86.15,0
5331,17764.0,51,5,1513.57,1
5332,17765.0,159,4,524.0,0
5333,17766.0,381,2,299.61,0
5334,17767.0,15,2,413.05,0
5337,17770.0,199,5,1143.27,2
5338,17771.0,57,4,386.93,0
5339,17772.0,11,3,360.75,0
5340,17773.0,514,2,575.37,0
5342,17775.0,255,1,56.4,0
5343,17776.0,387,2,329.3,0
5344,17777.0,25,3,647.56,2
5345,17778.0,662,1,197.70000000000002,0
5346,17779.0,21,3,650.32,2
5347,17780.0,667,3,346.56,0
5348,17781.0,159,2,188.02,0
5349,17782.0,383,2,679.02,2
5350,17783.0,72,3,376.96,0
5351,17784.0,550,1,112.86,0
5352,17785.0,53,3,403.38,0
5353,17786.0,85,2,266.85,0
5354,17787.0,153,4,1817.54,1
5355,17788.0,74,2,1112.95,2
5356,17789.0,281,2,397.15,0
5358,17791.0,30,1,106.1,0
5359,17792.0,467,2,368.35,0
5360,17793.0,25,1,300.34,0
5361,17794.0,687,2,147.3,0
5362,17795.0,180,2,342.83,0
5363,17796.0,40,7,1236.39,2
5365,17798.0,582,1,172.17,0
5368,17801.0,451,3,770.03,2
5370,17803.0,392,1,184.66,0
5371,17804.0,376,3,383.78000000000003,0
5372,17805.0,74,2,927.03,2
5373,17806.0,11,1,546.04,2
5374,17807.0,395,3,437.87,0
5375,17808.0,549,4,262.64,0
5377,17810.0,669,2,343.21,0
5379,17812.0,13,7,911.99,2
5380,17813.0,14,5,1698.07,1
5381,17814.0,375,2,1609.37,1
5382,17815.0,393,1,591.96,0
5383,17816.0,37,6,96.11,0
5384,17817.0,4,6,788.15,2
5385,17818.0,738,1,124.78,0
5387,17820.0,374,1,180.60999999999999,0
5388,17821.0,406,1,334.62,0
5389,17822.0,420,5,2154.08,1
5390,17823.0,421,2,449.25,0
5391,17824.0,51,1,298.4,0
5392,17825.0,599,4,701.96,2
5393,17826.0,374,1,133.34,0
5395,17828.0,23,4,1165.09,2
5397,17830.0,2,3,398.7,0
5398,17831.0,33,1,35.400000000000006,0
5399,17832.0,50,1,155.37,0
5400,17833.0,723,1,338.46000000000004,0
5401,17834.0,415,2,689.6700000000001,2
5402,17835.0,3,3,342.24,0
5403,17836.0,47,1,109.83,0
5406,17839.0,42,1,318.15,0
5407,17840.0,444,1,175.9,0
5409,17842.0,602,1,430.69,0
5410,17843.0,303,2,312.65,0
5411,17844.0,107,1,51.559999999999995,0
5412,17845.0,555,4,596.09,0
5413,17847.0,516,2,125.74000000000001,0
5417,17851.0,422,6,1552.35,1
5418,17852.0,12,5,657.8100000000001,2
5419,17853.0,407,3,1596.29,1
5420,17854.0,185,6,1068.5,2
5421,17855.0,373,1,208.97,0
5422,17856.0,2,4,1418.03,1
5425,17859.0,305,1,141.92000000000002,0
5426,17860.0,369,4,717.39,2
5428,17862.0,324,4,1254.89,2
5430,17864.0,13,5,876.57,2
5432,17866.0,143,3,1134.95,2
5434,17868.0,386,1,227.15,0
5435,17869.0,107,7,813.64,2
5437,17871.0,205,5,1068.95,2
5438,17872.0,382,1,235.87,0
5440,17874.0,185,6,683.46,2
5441,17875.0,688,1,167.1,0
5443,17877.0,170,1,237.61,0
5444,17878.0,44,3,1378.93,1
5445,17879.0,174,1,178.51999999999998,0
5446,17880.0,365,3,824.9200000000001,2
5447,17881.0,304,1,133.35000000000002,0
5448,17882.0,379,2,291.56,0
5449,17883.0,3,7,988.42,2
5451,17885.0,12,1,156.34,0
5452,17886.0,32,6,1572.55,1
5453,17887.0,129,1,111.35,0
5455,17889.0,212,7,746.42,2
5456,17890.0,323,2,586.89,0
5457,17891.0,162,1,203.85999999999999,0
5458,17892.0,56,3,244.1,0
5459,17893.0,225,1,107.21,0
5461,17895.0,44,1,95.45,0
5462,17896.0,23,1,256.32,0
5464,17898.0,85,4,299.18,0
5465,17899.0,159,1,154.55,0
5466,17900.0,190,2,112.19999999999999,0
5467,17901.0,29,3,260.08,0
5468,17902.0,547,1,216.39999999999998,0
5469,17903.0,394,1,381.09000000000003,0
5470,17904.0,21,1,181.07,0
5472,17906.0,247,1,72.9,0
5473,17907.0,641,1,291.76,0
5474,17908.0,374,5,1142.47,2
5475,17909.0,737,1,110.05,0
5476,17910.0,726,1,261.7,0
5477,17911.0,9,1,366.23,0
5478,17912.0,310,6,371.6,0
5480,17914.0,4,1,329.36,0
5481,17915.0,551,1,225.78,0
5482,17916.0,629,2,43.87,0
5483,17917.0,45,3,335.03,0
5484,17918.0,501,3,388.44,0
5485,17919.0,88,2,1840.32,1
5488,17922.0,543,1,170.4,0
5489,17923.0,282,3,497.0,0
5491,17925.0,373,1,244.08,0
5492,17926.0,133,5,1035.49,2
5493,17927.0,722,1,294.0,0
5494,17928.0,45,3,313.16,0
5498,17932.0,29,3,1331.57,1
5499,17933.0,632,1,105.99,0
5500,17934.0,52,3,1049.15,2
5501,17935.0,138,7,683.24,2
5502,17936.0,5,1,380.13,0
5504,17938.0,420,1,144.29,0
5505,17939.0,160,1,99.14,0
5507,17941.0,131,4,1433.28,1
5508,17942.0,8,1,77.50000000000001,0
5509,17944.0,423,1,74.99,0
5510,17945.0,697,3,359.5,0
5511,17946.0,233,2,149.57999999999998,0
5512,17947.0,37,1,176.68,0
5513,17948.0,147,1,358.56000000000006,0
5515,17950.0,72,7,1166.29,2
5516,17951.0,40,4,1340.5800000000002,1
5517,17952.0,378,4,788.46,2
5518,17953.0,540,1,148.67000000000002,0
5520,17955.0,199,6,949.9,2
5521,17956.0,249,1,12.75,0
5522,17957.0,66,1,110.72,0
5523,17958.0,117,2,973.88,2
5524,17959.0,592,1,140.75,0
5525,17960.0,171,3,135.08,0
5527,17962.0,142,4,665.91,2
5528,17963.0,471,4,643.16,2
5529,17964.0,32,2,463.21,0
5532,17967.0,372,2,223.42,0
5533,17968.0,374,4,590.4399999999999,0
5535,17970.0,211,1,562.79,0
5536,17971.0,548,1,161.94,0
5537,17972.0,242,1,135.19,0
5538,17973.0,52,1,337.04,0
5539,17974.0,25,6,1739.09,1
5541,17976.0,372,1,321.79,0
5542,17977.0,29,2,1511.45,1
5543,17978.0,365,4,1159.99,2
5544,17979.0,36,4,729.01,2
5545,17980.0,166,4,1012.72,2
5546,17981.0,411,1,239.12,0
5547,17982.0,681,1,138.18,0
5548,17983.0,395,1,171.71,0
5549,17984.0,145,5,1148.69,2
5550,17985.0,22,1,631.35,2
5551,17986.0,56,1,20.8,0
5552,17987.0,185,5,965.4399999999999,2
5554,17989.0,379,1,207.32999999999998,0
5555,17990.0,237,6,1527.6100000000001,1
5556,17991.0,225,3,298.65,0
5557,17992.0,389,1,252.88,0
5558,17993.0,617,1,225.99,0
5560,17995.0,282,3,495.48,0
5561,17996.0,380,3,469.73,0
5563,17998.0,380,3,639.24,2
5564,17999.0,37,3,528.46,0
5565,18000.0,564,1,124.25,0
5566,18001.0,12,6,924.14,2
5567,18002.0,376,4,237.62,0
5568,18003.0,376,1,353.51,0
5569,18004.0,362,1,157.92,0
5570,18005.0,4,2,226.47,0
5571,18006.0,23,4,969.51,2
5572,18007.0,393,1,215.22,0
5575,18010.0,257,1,174.8,0
5576,18011.0,373,2,410.79,0
5577,18012.0,723,1,115.3,0
5578,18013.0,155,2,187.29,0
5579,18014.0,28,1,154.27,0
5580,18015.0,4,1,120.03,0
5581,18016.0,32,7,1954.56,1
5582,18017.0,81,4,688.0,2
5583,18018.0,108,4,297.99,0
5584,18019.0,52,1,38.45,0
5585,18020.0,544,1,190.48000000000002,0
5586,18021.0,510,2,216.41,0
5587,18022.0,36,5,1506.62,1
5588,18024.0,153,2,389.78,0
5589,18025.0,380,6,1177.72,2
5590,18026.0,501,2,2074.07,1
5591,18027.0,99,1,115.31,0
5592,18028.0,583,1,192.05,0
5593,18029.0,642,1,433.77,0
5594,18030.0,4,2,230.64999999999998,0
5595,18031.0,379,1,451.3,0
5596,18032.0,334,1,73.5,0
5597,18033.0,65,1,93.82000000000001,0
5598,18034.0,22,3,753.35,2
5599,18035.0,36,5,1260.23,2
5602,18038.0,556,1,141.48,0
5603,18039.0,374,4,548.22,0
5604,18040.0,19,2,357.20000000000005,0
5606,18042.0,54,2,281.15,0
5607,18043.0,25,3,529.29,0
5609,18045.0,45,1,178.34,0
5610,18046.0,650,1,189.63,0
5611,18047.0,381,2,326.09,0
5612,18048.0,203,3,394.93,0
5613,18049.0,437,2,500.5,0
5614,18050.0,359,2,412.06,0
5617,18053.0,71,3,571.07,2
5618,18054.0,393,1,176.5,0
5620,18056.0,288,2,554.6,0
5621,18057.0,393,3,1168.14,2
5622,18058.0,10,3,774.06,2
5623,18059.0,23,3,306.46,0
5624,18060.0,408,2,1185.46,2
5626,18062.0,173,6,1632.67,1
5627,18063.0,391,2,186.60000000000002,0
5630,18066.0,75,3,1440.4,1
5631,18067.0,40,1,396.33,0
5632,18068.0,289,1,101.69999999999999,0
5634,18070.0,669,1,314.1,0
5635,18071.0,258,6,1169.68,2
5636,18072.0,186,1,247.44,0
5638,18074.0,374,2,1019.44,2
5640,18076.0,380,1,151.49,0
5642,18078.0,217,4,725.53,2
5644,18080.0,19,2,1231.5,2
5645,18081.0,36,3,343.45,0
5646,18082.0,26,1,680.84,2
5647,18083.0,398,1,463.53,0
5648,18084.0,16,3,795.2299999999999,2
5649,18085.0,330,4,1341.8500000000001,1
5650,18086.0,274,1,101.34,0
5652,18088.0,61,1,166.03,0
5653,18089.0,447,1,428.45,0
5654,18090.0,422,1,321.9,0
5655,18091.0,593,1,360.85,0
5660,18096.0,12,6,1638.16,1
5662,18098.0,396,1,527.94,0
5663,18099.0,127,1,168.31,0
5664,18100.0,550,1,451.56,0
5665,18101.0,11,5,622.01,2
5667,18103.0,549,1,105.8,0
5668,18104.0,37,1,754.64,2
5669,18105.0,38,1,113.48000000000002,0
5670,18106.0,330,6,1441.06,1
5671,18107.0,442,1,165.88,0
5672,18108.0,254,3,848.8100000000001,2
5674,18110.0,20,2,392.28000000000003,0
5675,18111.0,589,1,405.85,0
5676,18112.0,12,4,773.36,2
5677,18113.0,369,1,76.32000000000001,0
5678,18114.0,290,1,220.1,0
5679,18115.0,698,1,9.700000000000001,0
5681,18117.0,26,1,314.4,0
5683,18119.0,368,1,180.7,0
5684,18120.0,214,1,111.15,0
5685,18121.0,149,2,653.3,2
5686,18122.0,8,6,1791.84,1
5687,18123.0,24,3,666.64,2
5688,18124.0,472,1,102.65,0
5689,18125.0,30,4,1131.75,2
5690,18126.0,61,1,198.58,0
5691,18127.0,19,4,556.13,2
5692,18128.0,537,1,399.29,0
5693,18129.0,243,1,112.55000000000001,0
5694,18130.0,15,3,1059.39,2
5695,18131.0,632,1,222.95999999999998,0
5696,18132.0,504,1,220.13,0
5697,18133.0,212,1,931.4999999999999,2
5698,18134.0,598,2,445.0,0
5700,18136.0,63,5,1631.3600000000001,1
5701,18137.0,551,2,145.99,0
5702,18138.0,295,1,152.65,0
5704,18140.0,474,1,536.41,0
5705,18141.0,402,2,882.47,2
5706,18142.0,157,2,1019.52,2
5707,18143.0,117,2,1000.16,2
5710,18146.0,141,2,160.35000000000002,0
5711,18147.0,46,2,179.33999999999997,0
5712,18148.0,647,1,112.85000000000001,0
5713,18149.0,51,7,1553.96,1
5714,18150.0,32,3,566.58,2
5715,18151.0,135,6,1879.44,1
5716,18152.0,646,1,426.69,0
5717,18153.0,659,1,246.22,0
5718,18154.0,3,5,932.6,2
5719,18155.0,75,3,371.62,0
5720,18156.0,13,2,675.64,2
5721,18157.0,571,1,213.9,0
5722,18158.0,9,2,453.4,0
5723,18159.0,301,1,530.15,0
5724,18160.0,57,3,1003.88,2
5725,18161.0,15,6,1803.1000000000001,1
5726,18162.0,732,1,371.51,0
5727,18163.0,584,1,728.84,2
5728,18164.0,37,1,399.65000000000003,0
5729,18165.0,177,1,302.46000000000004,0
5730,18166.0,624,1,175.5,0
5731,18167.0,23,3,1384.8600000000001,1
5733,18169.0,61,1,202.65,0
5738,18174.0,7,2,162.5,0
5739,18175.0,676,1,176.1,0
5740,18176.0,358,1,476.35,0
5744,18180.0,5,6,1843.75,1
5745,18181.0,24,5,1188.34,2
5746,18182.0,463,1,291.13,0
5747,18183.0,227,2,632.07,2
5748,18184.0,15,1,49.8,0
5749,18185.0,249,1,304.25,0
5750,18186.0,723,1,329.58,0
5751,18187.0,632,1,724.89,2
5753,18189.0,78,3,1403.73,1
5754,18190.0,192,5,745.62,2
5755,18191.0,262,2,529.4,0
5756,18192.0,72,1,957.97,2
5757,18193.0,165,3,1207.35,2
5759,18195.0,387,1,101.16,0
5760,18196.0,95,4,1455.27,1
5761,18197.0,576,1,230.1,0
5763,18199.0,684,1,344.75,0
5764,18200.0,106,1,150.35,0
5765,18201.0,723,1,447.53000000000003,0
5766,18202.0,200,3,1396.99,1
5767,18203.0,157,4,482.52,0
5768,18204.0,71,3,1975.35,1
5769,18205.0,36,2,517.36,0
5770,18206.0,553,1,314.65999999999997,0
5771,18207.0,499,1,544.47,0
5772,18208.0,566,1,360.08,0
5773,18209.0,29,1,139.10000000000002,0
5775,18211.0,26,5,600.07,2
5776,18212.0,326,2,514.37,0
5777,18213.0,237,1,232.48000000000002,0
5778,18214.0,531,4,1780.34,1
5779,18215.0,89,5,2232.4900000000002,1
5780,18216.0,31,1,481.75,0
5781,18217.0,29,4,945.04,2
5782,18218.0,211,4,1121.84,2
5784,18220.0,227,6,1921.76,1
5785,18221.0,22,6,1424.94,1
5786,18222.0,93,1,443.0,0
5788,18224.0,264,1,158.95000000000002,0
5791,18227.0,218,2,388.75,0
5792,18228.0,57,2,779.9,2
5796,18232.0,82,4,592.97,2
5797,18233.0,326,1,440.0,0
5798,18234.0,552,1,179.6,0
5799,18235.0,72,3,1796.48,1
5801,18237.0,3,5,987.1,2
5802,18238.0,515,1,270.92,0
5803,18239.0,219,6,1712.26,1
5804,18240.0,46,1,422.58,0
5807,18243.0,414,1,515.78,0
5808,18244.0,431,2,568.64,0
5810,18246.0,24,3,758.8199999999999,2
5811,18247.0,415,3,839.73,2
5812,18248.0,123,2,804.02,2
5813,18249.0,17,1,95.34,0
5814,18250.0,310,1,349.27,0
5816,18252.0,51,7,1533.69,1
5817,18253.0,643,1,317.88,0
5818,18254.0,581,1,267.9,0
5819,18255.0,89,2,303.15,0
5820,18256.0,388,1,110.7,0
5822,18258.0,464,6,2059.67,1
5825,18261.0,43,2,324.24,0
5826,18262.0,140,3,577.54,2
5827,18263.0,26,3,1213.1599999999999,2
5828,18264.0,499,1,603.25,0
5829,18265.0,72,2,801.51,2
5830,18266.0,434,1,251.1,0
5831,18267.0,673,1,269.37,0
5832,18268.0,134,6,1490.23,1
5833,18269.0,366,1,168.6,0
5834,18270.0,38,3,444.55,0
5835,18271.0,610,2,680.85,2
5837,18273.0,2,4,357.0,0
5838,18274.0,30,1,175.92,0
5839,18275.0,578,2,741.85,2
5840,18276.0,44,6,1656.52,1
5841,18277.0,58,5,1180.05,2
5842,18278.0,74,2,414.20000000000005,0
5843,18279.0,519,1,231.33999999999997,0
5844,18280.0,278,2,488.15000000000003,0
5845,18281.0,181,2,201.14,0
5846,18282.0,8,2,178.05,0
5848,18284.0,432,1,411.68,0
5849,18285.0,661,1,377.0,0
5850,18286.0,477,2,1246.43,2
